Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BEEF SHORTHORN,M,Birth Application,13
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BEEF SHORTHORN,F,Birth Application,14
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BEEF SHORTHORN,F,Birth Application,3
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BEEF SHORTHORN,M,Birth Application,5
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BEEF SHORTHORN,F,Birth Application,1
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BEEF SHORTHORN,M,Birth Application,17
2015,June     ,Scotland,Scotland,Orkney,Non Dairy,BEEF SHORTHORN,M,Birth Application,7
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BEEF SHORTHORN,M,Birth Application,3
2015,June     ,Scotland,Scotland,Bute,Non Dairy,BEEF SHORTHORN,M,Birth Application,3
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BEEF SHORTHORN,M,Birth Application,1
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BEEF SHORTHORN,M,Birth Application,2
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BEEF SHORTHORN,M,Birth Application,13
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BEEF SHORTHORN,F,Birth Application,8
2015,June     ,Scotland,Scotland,Argyll,Non Dairy,BEEF SHORTHORN,M,Birth Application,1
2015,June     ,Scotland,Scotland,Orkney,Non Dairy,BEEF SHORTHORN,F,Birth Application,2
2015,June     ,Scotland,Scotland,Mid Lothian,Non Dairy,BEEF SHORTHORN,M,Birth Application,1
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BEEF SHORTHORN,F,Birth Application,12
2015,June     ,Scotland,Scotland,Stirling,Non Dairy,BEEF SHORTHORN,F,Birth Application,2
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BEEF SHORTHORN,F,Birth Application,9
2015,June     ,Scotland,Scotland,Mid Lothian,Non Dairy,BEEF SHORTHORN,F,Birth Application,1
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BEEF SHORTHORN,M,Birth Application,1
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BEEF SHORTHORN,M,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BEEF SHORTHORN X,M,Birth Application,13
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BEEF SHORTHORN X,F,Birth Application,15
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BEEF SHORTHORN X,M,Birth Application,6
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BEEF SHORTHORN X,M,Birth Application,24
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BEEF SHORTHORN X,F,Birth Application,9
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BEEF SHORTHORN X,M,Birth Application,8
2015,June     ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BEEF SHORTHORN X,F,Birth Application,4
2015,June     ,Scotland,Scotland,Selkirk,Non Dairy,BEEF SHORTHORN X,F,Birth Application,6
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BEEF SHORTHORN X,F,Birth Application,57
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BEEF SHORTHORN X,M,Birth Application,13
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BEEF SHORTHORN X,M,Birth Application,23
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BEEF SHORTHORN X,M,Birth Application,7
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BEEF SHORTHORN X,F,Birth Application,6
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BEEF SHORTHORN X,F,Birth Application,18
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BEEF SHORTHORN X,F,Birth Application,4
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BEEF SHORTHORN X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Selkirk,Non Dairy,BEEF SHORTHORN X,M,Birth Application,6
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BEEF SHORTHORN X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Orkney,Non Dairy,BEEF SHORTHORN X,M,Birth Application,33
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BEEF SHORTHORN X,F,Birth Application,18
2015,June     ,Scotland,Scotland,Stirling,Non Dairy,BEEF SHORTHORN X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BEEF SHORTHORN X,F,Birth Application,8
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BEEF SHORTHORN X,F,Birth Application,24
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BEEF SHORTHORN X,M,Birth Application,20
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BEEF SHORTHORN X,F,Birth Application,21
2015,June     ,Scotland,Scotland,Angus,Non Dairy,BEEF SHORTHORN X,F,Birth Application,7
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BEEF SHORTHORN X,M,Birth Application,6
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BEEF SHORTHORN X,F,Birth Application,17
2015,June     ,Scotland,Scotland,Sutherland,Non Dairy,BEEF SHORTHORN X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BEEF SHORTHORN X,M,Birth Application,15
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BEEF SHORTHORN X,M,Birth Application,20
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BEEF SHORTHORN X,F,Birth Application,17
2015,June     ,Scotland,Scotland,Mid Lothian,Non Dairy,BEEF SHORTHORN X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Dunbarton,Non Dairy,BEEF SHORTHORN X,M,Birth Application,3
2015,June     ,Scotland,Scotland,Shetland,Non Dairy,BEEF SHORTHORN X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BEEF SHORTHORN X,M,Birth Application,21
2015,June     ,Scotland,Scotland,Angus,Non Dairy,BEEF SHORTHORN X,M,Birth Application,7
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BEEF SHORTHORN X,M,Birth Application,3
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BEEF SHORTHORN X,M,Birth Application,59
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BEEF SHORTHORN X,F,Birth Application,20
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BEEF SHORTHORN X,M,Birth Application,14
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BEEF SHORTHORN X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Argyll,Non Dairy,BEEF SHORTHORN X,F,Birth Application,14
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BEEF SHORTHORN X,F,Birth Application,13
2015,June     ,Scotland,Scotland,Orkney,Non Dairy,BEEF SHORTHORN X,F,Birth Application,24
2015,June     ,Scotland,Scotland,Dunbarton,Non Dairy,BEEF SHORTHORN X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Mid Lothian,Non Dairy,BEEF SHORTHORN X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Sutherland,Non Dairy,BEEF SHORTHORN X,M,Birth Application,3
2015,June     ,Scotland,Scotland,Shetland,Non Dairy,BEEF SHORTHORN X,M,Birth Application,6
2015,June     ,Scotland,Scotland,Argyll,Non Dairy,BEEF SHORTHORN X,M,Birth Application,17
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BELTED GALLOWAY,F,Birth Application,2
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BELTED GALLOWAY,F,Birth Application,16
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BELTED GALLOWAY,M,Birth Application,2
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BELTED GALLOWAY,F,Birth Application,2
2015,June     ,Scotland,Scotland,Stirling,Non Dairy,BELTED GALLOWAY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BELTED GALLOWAY,M,Birth Application,23
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BELTED GALLOWAY,F,Birth Application,4
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BELTED GALLOWAY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BELTED GALLOWAY,M,Birth Application,6
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BELTED GALLOWAY,M,Birth Application,2
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BELTED GALLOWAY,M,Birth Application,4
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BELTED GALLOWAY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BELTED GALLOWAY,M,Birth Application,3
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BELTED GALLOWAY,F,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BELTED GALLOWAY,M,Birth Application,10
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BELTED GALLOWAY,F,Birth Application,5
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BELTED GALLOWAY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BELTED GALLOWAY,F,Birth Application,1
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BELTED GALLOWAY,F,Birth Application,1
2015,June     ,Scotland,Scotland,Shetland,Non Dairy,BELTED GALLOWAY,F,Birth Application,2
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BELTED GALLOWAY,F,Birth Application,3
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BELTED GALLOWAY,F,Birth Application,1
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BELTED GALLOWAY X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Shetland,Non Dairy,BELTED GALLOWAY X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BELTED GALLOWAY X,M,Birth Application,11
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BELTED GALLOWAY X,F,Birth Application,9
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BELTED GALLOWAY X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BELTED GALLOWAY X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BELTED GALLOWAY X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,1
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,1
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,1
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,4
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,1
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,2
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,2
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,2
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,2
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Angus,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,8
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,4
2015,June     ,Scotland,Scotland,East Lothian,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,9
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,2
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,9
2015,June     ,Scotland,Scotland,Dunbarton,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Nairn,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,11
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,12
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,29
2015,June     ,Scotland,Scotland,East Lothian,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,7
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,16
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,10
2015,June     ,Scotland,Scotland,Mid Lothian,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Kincardine,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,5
2015,June     ,Scotland,Scotland,Stirling,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,4
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,8
2015,June     ,Scotland,Scotland,Kincardine,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,8
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,13
2015,June     ,Scotland,Scotland,Nairn,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,2
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,17
2015,June     ,Scotland,Scotland,Shetland,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,17
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,4
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,14
2015,June     ,Scotland,Scotland,Stirling,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,7
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,24
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BLUE GREY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BLUE GREY,M,Birth Application,2
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BLUE GREY,F,Birth Application,3
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BLUE GREY,F,Birth Application,2
2015,June     ,Scotland,Scotland,Selkirk,Non Dairy,BLUE GREY,F,Birth Application,2
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BLUE GREY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BLUE GREY,F,Birth Application,7
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLUE GREY,M,Birth Application,1
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BLUE GREY,F,Birth Application,1
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLUE GREY,F,Birth Application,5
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,June     ,Scotland,Scotland,Bute,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,June     ,Scotland,Scotland,Bute,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE,M,Birth Application,11
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE,F,Birth Application,3
2015,June     ,Scotland,Scotland,Clackmannan,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE,M,Birth Application,2
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE,F,Birth Application,4
2015,June     ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE,F,Birth Application,3
2015,June     ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE,F,Birth Application,3
2015,June     ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE,F,Birth Application,2
2015,June     ,Scotland,Scotland,Moray,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BRITISH BLUE X,F,Birth Application,14
2015,June     ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE X,F,Birth Application,24
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BRITISH BLUE X,F,Birth Application,7
2015,June     ,Scotland,Scotland,Mid Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Caithness,Non Dairy,BRITISH BLUE X,M,Birth Application,5
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE X,M,Birth Application,101
2015,June     ,Scotland,Scotland,Kinross,Non Dairy,BRITISH BLUE X,M,Birth Application,3
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE X,F,Birth Application,7
2015,June     ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE X,M,Birth Application,13
2015,June     ,Scotland,Scotland,Angus,Non Dairy,BRITISH BLUE X,F,Birth Application,6
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE X,M,Birth Application,15
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE X,F,Birth Application,25
2015,June     ,Scotland,Scotland,Nairn,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE X,F,Birth Application,62
2015,June     ,Scotland,Scotland,Kincardine,Non Dairy,BRITISH BLUE X,F,Birth Application,13
2015,June     ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BRITISH BLUE X,M,Birth Application,10
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE X,F,Birth Application,109
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,9
2015,June     ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE X,M,Birth Application,43
2015,June     ,Scotland,Scotland,Banff,Non Dairy,BRITISH BLUE X,M,Birth Application,13
2015,June     ,Scotland,Scotland,Kinross,Non Dairy,BRITISH BLUE X,F,Birth Application,3
2015,June     ,Scotland,Scotland,Kincardine,Non Dairy,BRITISH BLUE X,M,Birth Application,4
2015,June     ,Scotland,Scotland,Dunbarton,Non Dairy,BRITISH BLUE X,M,Birth Application,19
2015,June     ,Scotland,Scotland,Moray,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE X,M,Birth Application,47
2015,June     ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE X,F,Birth Application,108
2015,June     ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE X,F,Birth Application,12
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE X,F,Birth Application,81
2015,June     ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE X,M,Birth Application,127
2015,June     ,Scotland,Scotland,Angus,Non Dairy,BRITISH BLUE X,M,Birth Application,8
2015,June     ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE X,F,Birth Application,6
2015,June     ,Scotland,Scotland,Sutherland,Non Dairy,BRITISH BLUE X,M,Birth Application,4
2015,June     ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE X,M,Birth Application,33
2015,June     ,Scotland,Scotland,Selkirk,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BRITISH BLUE X,F,Birth Application,2
2015,June     ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE X,F,Birth Application,9
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE X,M,Birth Application,42
2015,June     ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE X,M,Birth Application,77
2015,June     ,Scotland,Scotland,Selkirk,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,June     ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE X,M,Birth Application,64
2015,June     ,Scotland,Scotland,Berwick,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,June     ,Scotland,Scotland,Sutherland,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,June     ,Scotland,Scotland,West Lothian,Non Dairy,BRITISH BLUE X,F,Birth Application,9
2015,June     ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE X,F,Birth Application,27
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE X,M,Birth Application,9
2015,June     ,Scotland,Scotland,Dunbarton,Non Dairy,BRITISH BLUE X,F,Birth Application,13
2015,June     ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE X,F,Birth Application,56
2015,June     ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE X,F,Birth Application,10
2015,June     ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,5
2015,June     ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE X,M,Birth Application,7
